379.872273636192, -0.11437176766702484
381.0308698935461, -0.06287605294825527
381.9963667746745, -0.017177869025638337
382.961863655803, 0.036705064256253195
384.12045991315705, 0.08888284142162917
385.2790561705111, 0.1441298995967335
386.43765242786526, 0.19562561431550307
387.5962486852194, 0.24439307924784814
388.92035869362405, 0.2953041690123839
390.10654057615324, 0.3439741964523566
391.2927224586824, 0.3905980365525106
392.8099318433128, 0.4393776811714021
394.4190933118602, 0.48868511220731015
396.0926212391494, 0.5422497496807854
398.02361500140626, 0.5868566336888326
403.04419878327406, 0.6707957854511715
406.9061863077877, 0.7073584663010628
411.15437258475276, 0.7194495733090822
415.4025588617178, 0.7194495733090822
419.65074513868285, 0.7326567825024572
423.5127326631965, 0.7706042568045488
426.79542205903317, 0.815108831445605
429.69191270241845, 0.8585903124167515
432.395303969578, 0.9024371839842946
435.09869523673757, 0.948622555368773
437.4158877514458, 0.9813615528058717
440.6985771472824, 1.0522107894470931
443.40196841444197, 1.1031096995250824
445.7191609291502, 1.151195102010821
447.650154691407, 1.1890495677974666
453.0569372257262, 1.2811279980893064
455.9534278691114, 1.325997963326759
458.4637197600453, 1.3697961161481156
460.7809122747535, 1.4154943000707325
462.90500541323604, 1.4609878652593675
465.02909855171856, 1.5068906679159664
467.9255891951038, 1.5554307786994426
471.78757671961745, 1.578290204940245
475.0702661154541, 1.5409937902462776
476.9368934189691, 1.482222742763708
478.3529555112907, 1.4287945177795538
479.51155176864484, 1.3725243659345403
480.28394927354753, 1.3102130895624433
481.0563467784503, 1.2596430310212106
481.76437782461113, 1.2084883475257437
482.5367753295139, 1.150854070787518
483.30917283441664, 1.0904915442628673
483.7597380456099, 1.0383137670974913
484.9955740534543, 0.9261144946307676
485.5619988903829, 0.8756418735819074
485.9803808722052, 0.8325014238340636
486.40795806241925, 0.7796659435951745
487.23552681767217, 0.7079397695226022
488.0079243225749, 0.6304404240269701
488.7803218274776, 0.5526853051138607
489.5527193323804, 0.47493018620075134
490.32511683728313, 0.39640774703520987
491.09751434218583, 0.321027666998676
491.56095284512753, 0.27706387044028613
492.5779428932494, 0.1608404295385859
493.105747854933, 0.11009498351108293
493.49194660738436, 0.06344191216321704
494.8307689492157, -0.058783678268617745
495.19122111817035, -0.106800874509696
495.7962658303441, -0.1593878891430358
496.504296876505, -0.22793516502696098
497.2766943814077, -0.29984403439773155
497.7401328843494, -0.3433401309927344
498.8260405549626, -0.45292620865139943
500.2668089647812, -0.5852417302798982
502.18783351120595, -0.7226463104325704
503.3915079618877, -0.8793048015359037
503.9193129235713, -0.9293681851168003
504.5592994276335, -0.9762551064463598
505.3868681828865, -1.0554133252496305
505.7730669353378, -1.1016571591295325
506.1592656877892, -1.145445568201652
506.93166319269193, -1.2027972762119976
507.39510169563357, -1.2543027346800049
508.090259450046, -1.312158681713378
508.86265695494876, -1.378769387436403
509.3260954578904, -1.423727046416991
